id,digit
4847,2
4848,6
4849,2
4850,4
4851,4
4852,4
4853,6
4854,3
4855,3
4856,2
4857,6
4858,4
4859,2
4860,4
4861,2
4862,2
4863,5
4864,2
4865,0
4866,2
4867,4
4868,2
4869,2
4870,4
4871,2
4872,6
4873,4
4874,2
4875,4
4876,2
4877,0
4878,2
4879,2
4880,2
4881,2
4882,4
4883,4
4884,2
4885,6
4886,2
4887,4
4888,4
4889,2
4890,9
4891,3
4892,2
4893,2
4894,6
4895,6
4896,2
4897,4
4898,4
4899,2
4900,2
4901,2
4902,2
4903,2
4904,6
4905,7
4906,2
4907,2
4908,4
4909,4
4910,2
4911,6
4912,0
4913,2
4914,3
4915,2
4916,4
4917,0
4918,4
4919,2
4920,4
4921,4
4922,2
4923,3
4924,2
4925,2
4926,2
4927,2
4928,2
4929,4
4930,4
4931,2
4932,2
4933,2
4934,2
4935,2
4936,2
4937,2
4938,6
4939,2
4940,2
4941,2
4942,6
4943,2
4944,5
4945,2
4946,3
4947,2
4948,2
4949,2
4950,2
4951,5
4952,4
4953,3
4954,2
4955,4
4956,4
4957,2
4958,2
4959,0
4960,2
4961,2
4962,7
4963,2
4964,4
4965,4
4966,3
4967,0
4968,4
4969,0
4970,4
4971,0
4972,0
4973,2
4974,4
4975,2
4976,4
4977,6
4978,4
4979,4
4980,4
4981,2
4982,4
4983,4
4984,4
4985,2
4986,2
4987,2
4988,2
4989,0
4990,4
4991,4
4992,2
4993,2
4994,2
4995,0
4996,9
4997,2
4998,4
4999,4
5000,2
5001,4
5002,5
5003,2
5004,6
5005,2
5006,0
5007,4
5008,2
5009,2
5010,5
5011,4
5012,4
5013,4
5014,2
5015,2
5016,2
5017,6
5018,4
5019,0
5020,4
5021,2
5022,2
5023,2
5024,2
5025,2
5026,3
5027,2
5028,0
5029,4
5030,2
5031,2
5032,5
5033,2
5034,6
5035,0
5036,2
5037,2
5038,2
5039,2
5040,4
5041,2
5042,2
5043,4
5044,2
5045,4
5046,5
5047,3
5048,4
5049,2
5050,4
5051,2
5052,4
5053,4
5054,4
5055,2
5056,4
5057,2
5058,6
5059,4
5060,4
5061,2
5062,2
5063,4
5064,3
5065,4
5066,4
5067,9
5068,7
5069,3
5070,2
5071,2
5072,2
5073,6
5074,2
5075,4
5076,2
5077,2
5078,4
5079,6
5080,4
5081,2
5082,2
5083,2
5084,2
5085,3
5086,2
5087,4
5088,2
5089,2
5090,2
5091,6
5092,2
5093,2
5094,6
5095,0
5096,2
5097,2
5098,4
5099,2
5100,3
5101,4
5102,9
5103,4
5104,4
5105,2
5106,2
5107,4
5108,2
5109,6
5110,2
5111,2
5112,5
5113,2
5114,2
5115,2
5116,2
5117,2
5118,2
5119,4
5120,2
5121,9
5122,2
5123,4
5124,2
5125,4
5126,2
5127,4
5128,2
5129,6
5130,2
5131,2
5132,2
5133,2
5134,2
5135,4
5136,2
5137,3
5138,4
5139,2
5140,0
5141,2
5142,2
5143,4
5144,2
5145,2
5146,2
5147,2
5148,2
5149,4
5150,4
5151,2
5152,6
5153,2
5154,4
5155,3
5156,4
5157,7
5158,2
5159,3
5160,2
5161,4
5162,3
5163,4
5164,0
5165,4
5166,2
5167,2
5168,2
5169,2
5170,6
5171,2
5172,4
5173,3
5174,4
5175,2
5176,4
5177,4
5178,2
5179,3
5180,2
5181,2
5182,0
5183,2
5184,2
5185,2
5186,4
5187,2
5188,2
5189,2
5190,0
5191,2
5192,4
5193,2
5194,2
5195,2
5196,5
5197,2
5198,2
5199,2
5200,2
5201,4
5202,4
5203,2
5204,2
5205,4
5206,2
5207,4
5208,4
5209,6
5210,4
5211,6
5212,2
5213,0
5214,6
5215,3
5216,2
5217,2
5218,2
5219,2
5220,2
5221,0
5222,4
5223,4
5224,2
5225,2
5226,6
5227,2
5228,0
5229,0
5230,2
5231,4
5232,6
5233,2
5234,4
5235,2
5236,2
5237,2
5238,2
5239,2
5240,2
5241,6
5242,4
5243,3
5244,4
5245,2
5246,4
5247,2
5248,4
5249,2
5250,0
5251,4
5252,6
5253,4
5254,2
5255,0
5256,2
5257,4
5258,2
5259,2
5260,2
5261,2
5262,4
5263,4
5264,2
5265,4
5266,2
5267,3
5268,4
5269,3
5270,4
5271,5
5272,2
5273,2
5274,2
5275,4
5276,5
5277,4
5278,2
5279,4
5280,2
5281,4
5282,6
5283,2
5284,3
5285,2
5286,2
5287,2
5288,2
5289,4
5290,2
5291,2
5292,6
5293,4
5294,9
5295,2
5296,4
5297,2
5298,4
5299,6
5300,2
5301,0
5302,2
5303,2
5304,2
5305,4
5306,6
5307,2
5308,4
5309,4
5310,2
5311,4
5312,5
5313,4
5314,2
5315,4
5316,4
5317,6
5318,4
5319,2
5320,0
5321,2
5322,2
5323,5
5324,3
5325,4
5326,4
5327,2
5328,4
5329,2
5330,2
5331,4
5332,0
5333,4
5334,0
5335,2
5336,4
5337,2
5338,2
5339,4
5340,4
5341,4
5342,2
5343,6
5344,2
5345,6
5346,6
5347,2
5348,2
5349,5
5350,2
5351,2
5352,4
5353,6
5354,2
5355,4
5356,2
5357,4
5358,2
5359,2
5360,4
5361,4
5362,3
5363,0
5364,2
5365,2
5366,2
5367,4
5368,3
5369,4
5370,2
5371,5
5372,2
5373,2
5374,2
5375,3
5376,4
5377,4
5378,2
5379,2
5380,2
5381,4
5382,5
5383,2
5384,4
5385,2
5386,2
5387,0
5388,4
5389,2
5390,2
5391,4
5392,2
5393,4
5394,2
5395,3
5396,4
5397,4
5398,2
5399,4
5400,4
5401,9
5402,2
5403,2
5404,4
5405,5
5406,2
5407,2
5408,4
5409,2
5410,2
5411,2
5412,2
5413,6
5414,4
5415,4
5416,2
5417,2
5418,2
5419,2
5420,2
5421,2
5422,4
5423,0
5424,4
5425,0
5426,4
5427,3
5428,4
5429,2
5430,4
5431,2
5432,2
5433,4
5434,2
5435,2
5436,2
5437,2
5438,4
5439,2
5440,4
5441,3
5442,4
5443,6
5444,0
5445,3
5446,2
5447,2
5448,2
5449,0
5450,2
5451,4
5452,2
5453,2
5454,4
5455,3
5456,2
5457,4
5458,4
5459,2
5460,4
5461,2
5462,2
5463,2
5464,2
5465,0
5466,4
5467,4
5468,2
5469,2
5470,2
5471,4
5472,6
5473,4
5474,4
5475,2
5476,2
5477,2
5478,5
5479,2
5480,2
5481,4
5482,7
5483,2
5484,4
5485,4
5486,4
5487,4
5488,2
5489,2
5490,4
5491,2
5492,2
5493,2
5494,2
5495,2
5496,2
5497,2
5498,2
5499,6
5500,2
5501,2
5502,2
5503,0
5504,2
5505,6
5506,4
5507,2
5508,4
5509,2
5510,2
5511,4
5512,4
5513,4
5514,2
5515,2
5516,4
5517,2
5518,4
5519,4
5520,2
5521,2
5522,4
5523,1
5524,2
5525,4
5526,6
5527,2
5528,2
5529,4
5530,6
5531,4
5532,2
5533,4
5534,2
5535,4
5536,2
5537,5
5538,4
5539,0
5540,6
5541,4
5542,4
5543,2
5544,2
5545,3
5546,4
5547,6
5548,2
5549,2
5550,2
5551,3
5552,2
5553,2
5554,0
5555,2
5556,0
5557,2
5558,2
5559,9
5560,4
5561,4
5562,4
5563,4
5564,2
5565,2
5566,0
5567,4
5568,4
5569,4
5570,2
5571,2
5572,2
5573,4
5574,4
5575,4
5576,2
5577,2
5578,4
5579,2
5580,2
5581,4
5582,2
5583,2
5584,2
5585,5
5586,2
5587,0
5588,2
5589,2
5590,2
5591,2
5592,2
5593,4
5594,2
5595,2
5596,2
5597,4
5598,4
5599,6
5600,2
5601,4
5602,2
5603,2
5604,2
5605,2
5606,4
5607,6
5608,2
5609,2
5610,4
5611,4
5612,2
5613,4
5614,0
5615,4
5616,4
5617,0
5618,2
5619,4
5620,2
5621,2
5622,4
5623,2
5624,4
5625,2
5626,6
5627,3
5628,2
5629,2
5630,2
5631,5
5632,2
5633,2
5634,4
5635,2
5636,2
5637,2
5638,4
5639,2
5640,4
5641,4
5642,2
5643,2
5644,2
5645,4
5646,6
5647,6
5648,4
5649,2
5650,2
5651,3
5652,4
5653,6
5654,5
5655,2
5656,2
5657,4
5658,4
5659,0
5660,3
5661,2
5662,4
5663,0
5664,2
5665,2
5666,3
5667,2
5668,6
5669,2
5670,2
5671,6
5672,2
5673,4
5674,4
5675,4
5676,3
5677,2
5678,2
5679,2
5680,2
5681,2
5682,4
5683,2
5684,2
5685,4
5686,2
5687,2
5688,2
5689,0
5690,2
5691,2
5692,4
5693,2
5694,4
5695,2
5696,4
5697,2
5698,2
5699,0
5700,0
5701,2
5702,2
5703,2
5704,2
5705,2
5706,2
5707,4
5708,2
5709,2
5710,2
5711,4
5712,4
5713,2
5714,4
5715,3
5716,4
5717,2
5718,4
5719,2
5720,3
5721,2
5722,2
5723,4
5724,4
5725,2
5726,4
5727,0
5728,2
5729,2
5730,2
5731,4
5732,2
5733,0
5734,4
5735,4
5736,2
5737,6
5738,2
5739,2
5740,2
5741,2
5742,0
5743,3
5744,2
5745,6
5746,6
5747,2
5748,2
5749,3
5750,4
5751,4
5752,4
5753,2
5754,2
5755,2
5756,4
5757,4
5758,4
5759,2
5760,2
5761,2
5762,2
5763,4
5764,2
5765,2
5766,6
5767,6
5768,2
5769,3
5770,2
5771,2
5772,0
5773,3
5774,4
5775,6
5776,2
5777,2
5778,2
5779,2
5780,4
5781,2
5782,2
5783,4
5784,2
5785,2
5786,4
5787,2
5788,0
5789,2
5790,2
5791,2
5792,2
5793,6
5794,2
5795,3
5796,2
5797,2
5798,2
5799,4
5800,4
5801,2
5802,2
5803,4
5804,2
5805,4
5806,2
5807,2
5808,7
5809,2
5810,4
5811,2
5812,4
5813,2
5814,2
5815,2
5816,2
5817,4
5818,4
5819,3
5820,2
5821,4
5822,2
5823,6
5824,2
5825,4
5826,2
5827,2
5828,3
5829,2
5830,4
5831,4
5832,5
5833,4
5834,4
5835,9
5836,2
5837,4
5838,4
5839,2
5840,4
5841,4
5842,6
5843,4
5844,2
5845,2
5846,2
5847,2
5848,2
5849,4
5850,2
5851,2
5852,2
5853,2
5854,4
5855,2
5856,2
5857,4
5858,4
5859,2
5860,2
5861,2
5862,4
5863,4
5864,2
5865,2
5866,4
5867,2
5868,9
5869,2
5870,4
5871,6
5872,2
5873,6
5874,2
5875,2
5876,6
5877,2
5878,6
5879,2
5880,2
5881,2
5882,2
5883,2
5884,2
5885,2
5886,2
5887,5
5888,5
5889,2
5890,2
5891,2
5892,5
5893,2
5894,3
5895,4
5896,7
5897,2
5898,4
5899,6
5900,6
5901,6
5902,4
5903,0
5904,2
5905,2
5906,4
5907,2
5908,4
5909,5
5910,2
5911,2
5912,2
5913,2
5914,2
5915,2
5916,2
5917,3
5918,2
5919,4
5920,2
5921,5
5922,2
5923,2
5924,0
5925,2
5926,2
5927,2
5928,2
5929,4
5930,2
5931,5
5932,5
5933,2
5934,2
5935,2
5936,2
5937,2
5938,2
5939,2
5940,2
5941,0
5942,2
5943,3
5944,4
5945,2
5946,2
5947,2
5948,2
5949,2
5950,4
5951,2
5952,4
5953,2
5954,4
5955,6
5956,2
5957,4
5958,4
5959,1
5960,2
5961,2
5962,4
5963,2
5964,4
5965,6
5966,2
5967,4
5968,2
5969,2
5970,5
5971,2
5972,6
5973,6
5974,6
5975,2
5976,4
5977,2
5978,2
5979,2
5980,2
5981,2
5982,4
5983,2
5984,2
5985,2
5986,4
5987,2
5988,2
5989,2
5990,2
5991,2
5992,4
5993,2
5994,2
5995,6
5996,0
5997,2
5998,2
5999,2
6000,3
6001,5
6002,4
6003,4
6004,2
6005,2
6006,1
6007,0
6008,2
6009,2
6010,6
6011,2
6012,2
6013,2
6014,6
6015,2
6016,2
6017,2
6018,4
6019,2
6020,4
6021,2
6022,2
6023,2
6024,6
6025,6
6026,6
6027,4
6028,2
6029,4
6030,2
6031,2
6032,4
6033,0
6034,4
6035,4
6036,2
6037,2
6038,2
6039,4
6040,4
6041,2
6042,4
6043,2
6044,2
6045,2
6046,2
6047,3
6048,2
6049,2
6050,2
6051,4
6052,2
6053,6
6054,2
6055,4
6056,4
6057,2
6058,2
6059,4
6060,6
6061,0
6062,2
6063,3
6064,5
6065,4
6066,5
6067,5
6068,2
6069,4
6070,2
6071,3
6072,6
6073,2
6074,9
6075,4
6076,2
6077,2
6078,3
6079,4
6080,4
6081,2
6082,2
6083,4
6084,4
6085,4
6086,2
6087,1
6088,4
6089,0
6090,4
6091,0
6092,2
6093,2
6094,2
6095,4
6096,4
6097,2
6098,4
6099,4
6100,2
6101,9
6102,0
6103,2
6104,7
6105,2
6106,4
6107,2
6108,4
6109,2
6110,2
6111,4
6112,4
6113,6
6114,2
6115,2
6116,0
6117,4
6118,4
6119,2
6120,0
6121,4
6122,2
6123,2
6124,5
6125,3
6126,5
6127,2
6128,6
6129,2
6130,2
6131,4
6132,4
6133,4
6134,2
6135,2
6136,2
6137,4
6138,4
6139,4
6140,2
6141,4
6142,4
6143,2
6144,2
6145,2
6146,3
6147,4
6148,2
6149,4
6150,6
6151,3
6152,2
6153,2
6154,2
6155,2
6156,2
6157,2
6158,2
6159,4
6160,4
6161,2
6162,4
6163,2
6164,4
6165,2
6166,2
6167,4
6168,2
6169,5
6170,4
6171,2
6172,2
6173,4
6174,4
6175,0
6176,2
6177,2
6178,2
6179,3
6180,4
6181,4
6182,2
6183,4
6184,4
6185,4
6186,2
6187,2
6188,3
6189,4
6190,2
6191,4
6192,6
6193,6
6194,6
6195,2
6196,6
6197,2
6198,2
6199,2
6200,2
6201,2
6202,4
6203,6
6204,4
6205,4
6206,2
6207,2
6208,5
6209,4
6210,2
6211,3
6212,2
6213,2
6214,2
6215,3
6216,0
6217,6
6218,2
6219,2
6220,6
6221,0
6222,5
6223,2
6224,2
6225,2
6226,4
6227,2
6228,4
6229,2
6230,2
6231,3
6232,2
6233,4
6234,2
6235,2
6236,4
6237,4
6238,2
6239,6
6240,2
6241,4
6242,4
6243,2
6244,0
6245,2
6246,2
6247,4
6248,2
6249,2
6250,4
6251,4
6252,0
6253,4
6254,0
6255,2
6256,6
6257,4
6258,3
6259,2
6260,2
6261,4
6262,4
6263,4
6264,6
6265,4
6266,4
6267,2
6268,2
6269,2
6270,4
6271,2
6272,2
6273,2
6274,4
6275,2
6276,4
6277,2
6278,4
6279,4
6280,2
6281,2
6282,4
6283,2
6284,6
6285,2
6286,4
6287,2
6288,2
6289,2
6290,4
6291,2
6292,6
6293,2
6294,2
6295,2
6296,2
6297,6
6298,2
6299,2
6300,3
6301,2
6302,2
6303,2
6304,2
6305,2
6306,4
6307,6
6308,4
6309,2
6310,4
6311,6
6312,4
6313,2
6314,4
6315,2
6316,2
6317,7
6318,2
6319,2
6320,6
6321,4
6322,4
6323,5
6324,4
6325,2
6326,0
6327,4
6328,2
6329,2
6330,6
6331,0
6332,6
6333,2
6334,2
6335,5
6336,0
6337,6
6338,0
6339,6
6340,5
6341,4
6342,4
6343,2
6344,4
6345,4
6346,3
6347,4
6348,4
6349,4
6350,4
6351,2
6352,2
6353,4
6354,4
6355,2
6356,2
6357,2
6358,4
6359,2
6360,3
6361,2
6362,2
6363,2
6364,2
6365,2
6366,6
6367,2
6368,2
6369,3
6370,4
6371,4
6372,4
6373,4
6374,0
6375,4
6376,2
6377,2
6378,2
6379,2
6380,2
6381,2
6382,4
6383,2
6384,0
6385,6
6386,2
6387,2
6388,2
6389,2
6390,2
6391,4
6392,2
6393,2
6394,0
6395,4
6396,2
6397,3
6398,2
6399,2
6400,2
6401,2
6402,2
6403,2
6404,3
6405,2
6406,2
6407,2
6408,4
6409,2
6410,2
6411,7
6412,2
6413,4
6414,2
6415,5
6416,4
6417,0
6418,6
6419,4
6420,4
6421,2
6422,5
6423,2
6424,2
6425,9
6426,0
6427,3
6428,2
6429,2
6430,0
6431,2
6432,2
6433,4
6434,4
6435,4
6436,2
6437,4
6438,6
6439,4
6440,2
6441,6
6442,2
6443,3
6444,4
6445,2
6446,2
6447,2
6448,4
6449,4
6450,3
6451,5
6452,2
6453,2
6454,2
6455,2
6456,4
6457,2
6458,4
6459,2
6460,0
6461,4
6462,3
6463,2
6464,0
6465,4
6466,2
6467,5
6468,4
6469,2
6470,2
6471,3
6472,6
6473,0
6474,0
6475,4
6476,4
6477,2
6478,3
6479,4
6480,2
6481,2
6482,4
6483,2
6484,2
6485,4
6486,2
6487,2
6488,9
6489,5
6490,3
6491,2
6492,2
6493,4
6494,2
6495,2
6496,2
6497,2
6498,2
6499,2
6500,2
6501,4
6502,4
6503,4
6504,2
6505,2
6506,2
6507,6
6508,7
6509,2
6510,4
6511,4
6512,2
6513,2
6514,2
6515,2
6516,4
6517,2
6518,4
6519,2
6520,4
6521,2
6522,2
6523,3
6524,4
6525,4
6526,2
6527,2
6528,6
6529,2
6530,6
6531,0
6532,4
6533,4
6534,4
6535,2
6536,0
6537,4
6538,2
6539,2
6540,4
6541,2
6542,9
6543,2
6544,4
6545,0
6546,2
6547,9
6548,0
6549,2
6550,4
6551,4
6552,7
6553,2
6554,6
6555,2
6556,2
6557,2
6558,4
6559,3
6560,2
6561,2
6562,4
6563,4
6564,4
6565,2
6566,2
6567,2
6568,2
6569,6
6570,2
6571,5
6572,2
6573,2
6574,2
6575,6
6576,2
6577,4
6578,4
6579,2
6580,4
6581,2
6582,2
6583,0
6584,4
6585,2
6586,2
6587,2
6588,2
6589,4
6590,4
6591,3
6592,4
6593,4
6594,2
6595,6
6596,6
6597,2
6598,2
6599,2
6600,3
6601,2
6602,5
6603,4
6604,4
6605,2
6606,4
6607,2
6608,0
6609,2
6610,4
6611,4
6612,2
6613,0
6614,3
6615,4
6616,4
6617,2
6618,2
6619,2
6620,4
6621,2
6622,0
6623,2
6624,6
6625,5
6626,2
6627,2
6628,4
6629,2
6630,2
6631,2
6632,3
6633,2
6634,5
6635,2
6636,2
6637,2
6638,2
6639,6
6640,3
6641,4
6642,2
6643,2
6644,4
6645,4
6646,4
6647,2
6648,6
6649,6
6650,2
6651,4
6652,4
6653,3
6654,4
6655,2
6656,2
6657,2
6658,6
6659,2
6660,4
6661,4
6662,2
6663,5
6664,4
6665,4
6666,2
6667,2
6668,2
6669,6
6670,0
6671,4
6672,2
6673,4
6674,3
6675,4
6676,2
6677,0
6678,2
6679,2
6680,3
6681,5
6682,2
6683,2
6684,2
6685,4
6686,2
6687,2
6688,2
6689,2
6690,0
6691,4
6692,4
6693,2
6694,4
6695,4
6696,2
6697,6
6698,2
6699,4
6700,2
6701,2
6702,2
6703,3
6704,5
6705,4
6706,2
6707,2
6708,4
6709,4
6710,0
6711,2
6712,2
6713,4
6714,2
6715,4
6716,2
6717,2
6718,4
6719,6
6720,3
6721,4
6722,1
6723,2
6724,2
6725,2
6726,2
6727,2
6728,2
6729,0
6730,5
6731,2
6732,4
6733,2
6734,2
6735,0
6736,2
6737,2
6738,4
6739,6
6740,2
6741,5
6742,4
6743,2
6744,2
6745,2
6746,2
6747,4
6748,6
6749,2
6750,2
6751,4
6752,4
6753,2
6754,4
6755,2
6756,6
6757,4
6758,2
6759,2
6760,4
6761,4
6762,2
6763,0
6764,0
6765,2
6766,4
6767,5
6768,5
6769,4
6770,6
6771,7
6772,2
6773,0
6774,2
6775,2
6776,2
6777,2
6778,4
6779,2
6780,4
6781,4
6782,4
6783,2
6784,2
6785,2
6786,2
6787,4
6788,3
6789,2
6790,2
6791,4
6792,4
6793,3
6794,4
6795,2
6796,2
6797,2
6798,2
6799,2
6800,2
6801,2
6802,6
6803,2
6804,4
6805,2
6806,2
6807,6
6808,4
6809,4
6810,6
6811,2
6812,4
6813,6
6814,2
6815,2
6816,4
6817,2
6818,2
6819,2
6820,4
6821,6
6822,4
6823,3
6824,3
6825,2
6826,4
6827,2
6828,4
6829,2
6830,4
6831,2
6832,2
6833,2
6834,2
6835,2
6836,2
6837,6
6838,0
6839,2
6840,4
6841,0
6842,4
6843,2
6844,4
6845,2
6846,2
6847,2
6848,2
6849,2
6850,2
6851,4
6852,2
6853,2
6854,4
6855,3
6856,4
6857,2
6858,2
6859,4
6860,7
6861,2
6862,2
6863,3
6864,4
6865,4
6866,2
6867,2
6868,2
6869,4
6870,4
6871,5
6872,2
6873,2
6874,2
6875,0
6876,2
6877,2
6878,2
6879,3
6880,5
6881,3
6882,2
6883,2
6884,4
6885,2
6886,2
6887,4
6888,4
6889,3
6890,4
6891,2
6892,3
6893,2
6894,2
6895,4
6896,6
6897,2
6898,2
6899,4
6900,7
6901,6
6902,4
6903,6
6904,6
6905,2
6906,2
6907,4
6908,4
6909,3
6910,2
6911,4
6912,4
6913,2
6914,4
6915,6
6916,2
6917,4
6918,2
6919,6
6920,2
6921,5
6922,4
6923,2
6924,2
6925,0
6926,4
6927,2
6928,4
6929,4
6930,6
6931,3
6932,3
6933,4
6934,6
6935,4
6936,6
6937,2
6938,0
6939,2
6940,4
6941,4
6942,2
6943,2
6944,2
6945,4
6946,2
6947,2
6948,4
6949,6
6950,2
6951,4
6952,2
6953,2
6954,4
6955,2
6956,2
6957,2
6958,4
6959,2
6960,2
6961,6
6962,4
6963,5
6964,3
6965,2
6966,4
6967,9
6968,2
6969,3
6970,2
6971,4
6972,4
6973,4
6974,7
6975,4
6976,7
6977,2
6978,3
6979,2
6980,6
6981,2
6982,7
6983,0
6984,4
6985,2
6986,2
6987,4
6988,2
6989,6
6990,2
6991,3
6992,4
6993,2
6994,4
6995,4
6996,4
6997,4
6998,4
6999,2
7000,2
7001,2
7002,2
7003,2
7004,2
7005,4
7006,6
7007,2
7008,5
7009,2
7010,2
7011,2
7012,2
7013,4
7014,4
7015,5
7016,2
7017,2
7018,6
7019,2
7020,2
7021,4
7022,6
7023,5
7024,2
7025,4
7026,2
7027,5
7028,2
7029,2
7030,2
7031,4
7032,2
7033,2
7034,2
7035,4
7036,2
7037,7
7038,4
7039,0
7040,2
7041,2
7042,4
7043,2
7044,2
7045,2
7046,2
7047,6
7048,2
7049,2
7050,4
7051,6
7052,9
7053,2
7054,5
7055,4
7056,4
7057,2
7058,1
7059,4
7060,2
7061,5
7062,4
7063,2
7064,3
7065,2
7066,2
7067,4
7068,4
7069,2
7070,4
7071,2
7072,2
7073,6
7074,4
7075,2
7076,2
7077,3
7078,4
7079,2
7080,2
7081,4
7082,3
7083,2
7084,6
7085,2
7086,5
7087,2
7088,4
7089,4
7090,6
7091,2
7092,2
7093,4
7094,5
7095,4
7096,9
7097,4
7098,4
7099,4
7100,4
7101,2
7102,4
7103,2
7104,3
7105,4
7106,2
7107,2
7108,2
7109,4
7110,2
7111,2
7112,4
7113,4
7114,2
7115,4
7116,2
7117,2
7118,2
7119,2
7120,2
7121,2
7122,2
7123,4
7124,2
7125,4
7126,6
7127,4
7128,2
7129,3
7130,2
7131,4
7132,2
7133,4
7134,0
7135,2
7136,2
7137,5
7138,2
7139,4
7140,4
7141,2
7142,2
7143,2
7144,2
7145,2
7146,2
7147,4
7148,2
7149,4
7150,4
7151,3
7152,4
7153,3
7154,2
7155,2
7156,4
7157,2
7158,2
7159,0
7160,6
7161,0
7162,2
7163,2
7164,6
7165,2
7166,2
7167,2
7168,2
7169,2
7170,2
7171,4
7172,4
7173,2
7174,2
7175,0
7176,2
7177,2
7178,4
7179,2
7180,4
7181,4
7182,2
7183,2
7184,2
7185,0
7186,4
7187,5
7188,4
7189,2
7190,4
7191,2
7192,2
7193,2
7194,0
7195,2
7196,2
7197,4
7198,2
7199,2
7200,4
7201,4
7202,2
7203,2
7204,0
7205,4
7206,2
7207,6
7208,4
7209,4
7210,2
7211,2
7212,2
7213,2
7214,2
7215,4
7216,2
7217,4
7218,4
7219,2
7220,2
7221,4
7222,4
7223,4
7224,2
7225,6
7226,2
7227,3
7228,2
7229,2
7230,2
7231,2
7232,2
7233,0
7234,2
7235,4
7236,4
7237,2
7238,4
7239,3
7240,7
7241,0
7242,2
7243,2
7244,3
7245,2
7246,4
7247,2
7248,2
7249,6
7250,4
7251,2
7252,5
7253,3
7254,2
7255,2
7256,4
7257,2
7258,4
7259,4
7260,2
7261,2
7262,2
7263,9
7264,6
7265,4
7266,2
7267,2
7268,2
7269,6
7270,5
7271,4
7272,0
7273,2
7274,2
7275,4
7276,2
7277,2
7278,2
7279,2
7280,4
7281,0
7282,2
7283,0
7284,4
7285,2
7286,2
7287,0
7288,0
7289,4
7290,2
7291,2
7292,2
7293,2
7294,2
7295,2
7296,2
7297,2
7298,4
7299,3
7300,2
7301,2
7302,3
7303,2
7304,3
7305,2
7306,9
7307,5
7308,4
7309,2
7310,2
7311,2
7312,0
7313,2
7314,3
7315,4
7316,4
7317,4
7318,4
7319,2
7320,2
7321,4
7322,4
7323,2
7324,2
7325,2
7326,2
7327,0
7328,2
7329,2
7330,2
7331,4
7332,2
7333,2
7334,4
7335,2
7336,4
7337,2
7338,2
7339,2
7340,6
7341,2
7342,2
7343,2
7344,2
7345,2
7346,6
7347,6
7348,2
7349,2
7350,2
7351,4
7352,2
7353,2
7354,0
7355,3
7356,2
7357,2
7358,4
7359,2
7360,4
7361,2
7362,6
7363,4
7364,4
7365,4
7366,0
7367,2
7368,4
7369,3
7370,2
7371,4
7372,2
7373,4
7374,6
7375,3
7376,2
7377,4
7378,5
7379,2
7380,2
7381,4
7382,3
7383,2
7384,2
7385,6
7386,6
7387,2
7388,4
7389,2
7390,2
7391,3
7392,2
7393,4
7394,2
7395,4
7396,2
7397,4
7398,2
7399,2
7400,2
7401,5
7402,6
7403,4
7404,2
7405,2
7406,2
7407,5
7408,4
7409,6
7410,2
7411,2
7412,4
7413,4
7414,4
7415,4
7416,2
7417,7
7418,2
7419,2
7420,4
7421,0
7422,0
7423,2
7424,2
7425,5
7426,6
7427,2
7428,2
7429,2
7430,4
7431,3
7432,3
7433,6
7434,3
7435,5
7436,9
7437,5
7438,5
7439,4
7440,2
7441,2
7442,4
7443,4
7444,4
7445,2
7446,2
7447,2
7448,6
7449,4
7450,2
7451,2
7452,4
7453,2
7454,2
7455,4
7456,2
7457,4
7458,4
7459,0
7460,4
7461,2
7462,4
7463,2
7464,4
7465,2
7466,2
7467,0
7468,2
7469,2
7470,4
7471,4
7472,2
7473,2
7474,2
7475,6
7476,7
7477,5
7478,2
7479,2
7480,6
7481,2
7482,4
7483,2
7484,6
7485,2
7486,4
7487,4
7488,1
7489,4
7490,1
7491,2
7492,4
7493,2
7494,4
7495,2
7496,2
7497,4
7498,2
7499,2
7500,0
7501,2
7502,4
7503,3
7504,2
7505,3
7506,4
7507,4
7508,7
7509,2
7510,2
7511,2
7512,2
7513,2
7514,9
7515,2
7516,2
7517,4
7518,4
7519,2
7520,2
7521,0
7522,2
7523,2
7524,4
7525,4
7526,2
7527,4
7528,4
7529,2
7530,2
7531,2
7532,0
7533,4
7534,4
7535,4
7536,4
7537,7
7538,4
7539,2
7540,2
7541,2
7542,9
7543,2
7544,0
7545,0
7546,0
7547,2
7548,4
7549,4
7550,4
7551,4
7552,2
7553,2
7554,2
7555,2
7556,2
7557,4
7558,4
7559,4
7560,4
7561,2
7562,2
7563,4
7564,2
7565,2
7566,4
7567,4
7568,4
7569,4
7570,2
7571,2
7572,2
7573,2
7574,2
7575,2
7576,2
7577,2
7578,3
7579,0
7580,0
7581,2
7582,2
7583,3
7584,2
7585,4
7586,2
7587,2
7588,2
7589,2
7590,2
7591,2
7592,2
7593,2
7594,4
7595,4
7596,4
7597,2
7598,2
7599,6
7600,2
7601,2
7602,2
7603,9
7604,2
7605,4
7606,4
7607,2
7608,2
7609,2
7610,2
7611,5
7612,6
7613,0
7614,4
7615,4
7616,4
7617,2
7618,3
7619,2
7620,2
7621,2
7622,4
7623,2
7624,4
7625,9
7626,2
7627,0
7628,6
7629,6
7630,6
7631,2
7632,2
7633,4
7634,2
7635,2
7636,2
7637,2
7638,4
7639,4
7640,2
7641,2
7642,2
7643,2
7644,2
7645,4
