id,digit
4847,2
4848,6
4849,2
4850,2
4851,2
4852,2
4853,6
4854,9
4855,2
4856,2
4857,5
4858,7
4859,2
4860,0
4861,2
4862,2
4863,5
4864,2
4865,0
4866,6
4867,6
4868,2
4869,2
4870,7
4871,2
4872,6
4873,2
4874,2
4875,2
4876,9
4877,0
4878,2
4879,2
4880,2
4881,2
4882,2
4883,2
4884,2
4885,7
4886,2
4887,4
4888,6
4889,2
4890,9
4891,2
4892,9
4893,2
4894,6
4895,5
4896,2
4897,4
4898,0
4899,0
4900,2
4901,2
4902,2
4903,2
4904,2
4905,7
4906,2
4907,2
4908,2
4909,9
4910,2
4911,6
4912,2
4913,5
4914,9
4915,2
4916,2
4917,0
4918,2
4919,2
4920,9
4921,6
4922,2
4923,3
4924,9
4925,2
4926,2
4927,2
4928,2
4929,4
4930,6
4931,2
4932,2
4933,2
4934,2
4935,2
4936,2
4937,2
4938,6
4939,2
4940,6
4941,2
4942,6
4943,2
4944,5
4945,5
4946,2
4947,9
4948,2
4949,2
4950,2
4951,5
4952,2
4953,3
4954,2
4955,0
4956,2
4957,2
4958,7
4959,0
4960,2
4961,2
4962,7
4963,2
4964,4
4965,2
4966,2
4967,0
4968,2
4969,0
4970,4
4971,4
4972,2
4973,9
4974,9
4975,9
4976,2
4977,2
4978,2
4979,2
4980,9
4981,2
4982,9
4983,2
4984,3
4985,2
4986,2
4987,2
4988,2
4989,0
4990,2
4991,2
4992,2
4993,2
4994,2
4995,0
4996,9
4997,2
4998,2
4999,4
5000,2
5001,5
5002,9
5003,2
5004,6
5005,7
5006,0
5007,9
5008,2
5009,2
5010,5
5011,0
5012,6
5013,6
5014,2
5015,2
5016,2
5017,5
5018,5
5019,0
5020,6
5021,2
5022,2
5023,2
5024,9
5025,2
5026,2
5027,2
5028,7
5029,4
5030,2
5031,2
5032,5
5033,9
5034,6
5035,0
5036,2
5037,0
5038,2
5039,2
5040,2
5041,2
5042,2
5043,4
5044,2
5045,6
5046,5
5047,5
5048,0
5049,2
5050,2
5051,2
5052,9
5053,9
5054,5
5055,5
5056,2
5057,2
5058,6
5059,4
5060,3
5061,6
5062,2
5063,9
5064,2
5065,6
5066,2
5067,9
5068,7
5069,9
5070,2
5071,2
5072,2
5073,0
5074,2
5075,9
5076,2
5077,2
5078,3
5079,6
5080,6
5081,2
5082,2
5083,2
5084,0
5085,3
5086,6
5087,2
5088,2
5089,2
5090,2
5091,5
5092,2
5093,2
5094,2
5095,0
5096,2
5097,2
5098,2
5099,2
5100,3
5101,4
5102,7
5103,4
5104,9
5105,3
5106,0
5107,9
5108,9
5109,6
5110,2
5111,2
5112,5
5113,2
5114,2
5115,2
5116,2
5117,2
5118,2
5119,9
5120,2
5121,9
5122,2
5123,2
5124,2
5125,2
5126,2
5127,0
5128,2
5129,6
5130,2
5131,2
5132,2
5133,2
5134,2
5135,2
5136,2
5137,9
5138,2
5139,2
5140,0
5141,2
5142,2
5143,2
5144,2
5145,2
5146,2
5147,2
5148,7
5149,4
5150,4
5151,2
5152,6
5153,6
5154,0
5155,9
5156,5
5157,7
5158,2
5159,5
5160,2
5161,0
5162,9
5163,0
5164,0
5165,2
5166,2
5167,2
5168,2
5169,2
5170,6
5171,2
5172,7
5173,3
5174,2
5175,2
5176,5
5177,2
5178,2
5179,9
5180,2
5181,6
5182,0
5183,2
5184,2
5185,2
5186,0
5187,2
5188,9
5189,2
5190,0
5191,2
5192,2
5193,7
5194,2
5195,2
5196,5
5197,2
5198,2
5199,2
5200,2
5201,2
5202,2
5203,2
5204,2
5205,4
5206,2
5207,2
5208,0
5209,6
5210,2
5211,6
5212,2
5213,6
5214,6
5215,8
5216,7
5217,2
5218,2
5219,2
5220,2
5221,0
5222,4
5223,4
5224,0
5225,2
5226,6
5227,2
5228,0
5229,0
5230,2
5231,2
5232,6
5233,2
5234,2
5235,2
5236,2
5237,2
5238,2
5239,9
5240,2
5241,6
5242,9
5243,3
5244,5
5245,2
5246,2
5247,2
5248,4
5249,2
5250,0
5251,4
5252,6
5253,8
5254,2
5255,0
5256,2
5257,4
5258,2
5259,2
5260,2
5261,2
5262,6
5263,4
5264,2
5265,2
5266,2
5267,9
5268,9
5269,3
5270,2
5271,5
5272,0
5273,2
5274,2
5275,7
5276,5
5277,5
5278,2
5279,4
5280,2
5281,0
5282,6
5283,9
5284,9
5285,2
5286,2
5287,2
5288,2
5289,9
5290,2
5291,9
5292,5
5293,2
5294,9
5295,2
5296,6
5297,2
5298,2
5299,2
5300,5
5301,2
5302,2
5303,2
5304,2
5305,2
5306,2
5307,2
5308,6
5309,4
5310,2
5311,2
5312,5
5313,2
5314,2
5315,7
5316,5
5317,8
5318,0
5319,2
5320,2
5321,2
5322,2
5323,2
5324,2
5325,6
5326,7
5327,2
5328,7
5329,2
5330,2
5331,2
5332,0
5333,6
5334,0
5335,2
5336,9
5337,2
5338,2
5339,4
5340,2
5341,5
5342,2
5343,6
5344,9
5345,5
5346,6
5347,2
5348,5
5349,5
5350,3
5351,9
5352,4
5353,6
5354,2
5355,4
5356,2
5357,2
5358,2
5359,2
5360,8
5361,4
5362,9
5363,2
5364,2
5365,2
5366,2
5367,4
5368,2
5369,2
5370,2
5371,5
5372,8
5373,9
5374,2
5375,3
5376,2
5377,2
5378,2
5379,2
5380,2
5381,2
5382,5
5383,2
5384,9
5385,2
5386,2
5387,0
5388,2
5389,2
5390,2
5391,2
5392,2
5393,9
5394,2
5395,5
5396,2
5397,9
5398,2
5399,2
5400,4
5401,9
5402,2
5403,2
5404,7
5405,2
5406,2
5407,2
5408,9
5409,2
5410,2
5411,2
5412,2
5413,6
5414,6
5415,5
5416,2
5417,2
5418,2
5419,2
5420,2
5421,2
5422,0
5423,0
5424,2
5425,0
5426,2
5427,2
5428,4
5429,2
5430,2
5431,2
5432,2
5433,2
5434,2
5435,2
5436,2
5437,2
5438,2
5439,2
5440,9
5441,5
5442,5
5443,6
5444,9
5445,5
5446,7
5447,9
5448,0
5449,0
5450,2
5451,2
5452,2
5453,2
5454,4
5455,0
5456,2
5457,6
5458,4
5459,2
5460,0
5461,6
5462,2
5463,2
5464,6
5465,2
5466,4
5467,2
5468,6
5469,2
5470,9
5471,0
5472,6
5473,4
5474,2
5475,2
5476,2
5477,2
5478,5
5479,2
5480,2
5481,0
5482,2
5483,4
5484,2
5485,2
5486,2
5487,8
5488,9
5489,2
5490,2
5491,2
5492,6
5493,2
5494,9
5495,2
5496,2
5497,2
5498,2
5499,6
5500,2
5501,2
5502,2
5503,0
5504,2
5505,2
5506,7
5507,2
5508,4
5509,2
5510,2
5511,0
5512,2
5513,5
5514,7
5515,2
5516,9
5517,2
5518,4
5519,0
5520,2
5521,2
5522,5
5523,7
5524,7
5525,9
5526,6
5527,2
5528,2
5529,2
5530,7
5531,2
5532,2
5533,7
5534,6
5535,9
5536,2
5537,5
5538,4
5539,0
5540,2
5541,0
5542,6
5543,2
5544,2
5545,3
5546,0
5547,6
5548,2
5549,2
5550,0
5551,9
5552,2
5553,2
5554,0
5555,2
5556,0
5557,2
5558,2
5559,9
5560,2
5561,9
5562,2
5563,7
5564,2
5565,2
5566,2
5567,7
5568,9
5569,4
5570,2
5571,6
5572,2
5573,2
5574,6
5575,3
5576,2
5577,2
5578,6
5579,2
5580,2
5581,6
5582,2
5583,0
5584,2
5585,5
5586,2
5587,0
5588,2
5589,2
5590,2
5591,2
5592,2
5593,2
5594,6
5595,2
5596,2
5597,9
5598,5
5599,6
5600,2
5601,6
5602,2
5603,2
5604,2
5605,9
5606,0
5607,2
5608,2
5609,2
5610,4
5611,2
5612,2
5613,2
5614,0
5615,4
5616,4
5617,6
5618,2
5619,9
5620,2
5621,2
5622,9
5623,2
5624,2
5625,2
5626,6
5627,4
5628,3
5629,9
5630,2
5631,5
5632,2
5633,2
5634,9
5635,2
5636,2
5637,5
5638,4
5639,2
5640,2
5641,4
5642,9
5643,2
5644,2
5645,5
5646,6
5647,0
5648,9
5649,2
5650,2
5651,3
5652,8
5653,6
5654,5
5655,2
5656,2
5657,2
5658,9
5659,0
5660,3
5661,2
5662,6
5663,0
5664,2
5665,2
5666,8
5667,2
5668,5
5669,2
5670,2
5671,6
5672,2
5673,2
5674,2
5675,0
5676,2
5677,2
5678,2
5679,6
5680,2
5681,2
5682,2
5683,2
5684,2
5685,5
5686,2
5687,2
5688,2
5689,0
5690,6
5691,2
5692,6
5693,2
5694,7
5695,2
5696,2
5697,2
5698,2
5699,6
5700,6
5701,2
5702,5
5703,2
5704,2
5705,2
5706,6
5707,2
5708,2
5709,2
5710,2
5711,9
5712,9
5713,2
5714,5
5715,2
5716,2
5717,2
5718,4
5719,0
5720,9
5721,3
5722,2
5723,2
5724,2
5725,2
5726,9
5727,0
5728,2
5729,2
5730,2
5731,4
5732,2
5733,0
5734,9
5735,9
5736,2
5737,2
5738,2
5739,2
5740,2
5741,2
5742,0
5743,2
5744,2
5745,0
5746,2
5747,2
5748,2
5749,2
5750,9
5751,0
5752,4
5753,2
5754,2
5755,3
5756,0
5757,9
5758,2
5759,2
5760,2
5761,7
5762,2
5763,0
5764,2
5765,2
5766,6
5767,6
5768,2
5769,9
5770,2
5771,2
5772,2
5773,2
5774,9
5775,2
5776,2
5777,2
5778,2
5779,2
5780,7
5781,2
5782,2
5783,2
5784,2
5785,2
5786,7
5787,2
5788,0
5789,2
5790,2
5791,2
5792,2
5793,2
5794,2
5795,9
5796,2
5797,2
5798,2
5799,7
5800,9
5801,2
5802,0
5803,5
5804,8
5805,9
5806,2
5807,2
5808,7
5809,2
5810,9
5811,2
5812,3
5813,2
5814,2
5815,2
5816,2
5817,2
5818,9
5819,2
5820,2
5821,4
5822,2
5823,6
5824,2
5825,0
5826,2
5827,2
5828,9
5829,9
5830,8
5831,2
5832,9
5833,9
5834,2
5835,9
5836,6
5837,0
5838,4
5839,2
5840,7
5841,9
5842,7
5843,9
5844,2
5845,2
5846,2
5847,2
5848,2
5849,4
5850,2
5851,2
5852,2
5853,2
5854,5
5855,2
5856,2
5857,9
5858,4
5859,2
5860,2
5861,2
5862,9
5863,2
5864,2
5865,6
5866,2
5867,2
5868,9
5869,2
5870,0
5871,6
5872,2
5873,6
5874,2
5875,2
5876,6
5877,2
5878,6
5879,2
5880,2
5881,5
5882,2
5883,2
5884,2
5885,2
5886,2
5887,5
5888,5
5889,2
5890,2
5891,7
5892,5
5893,2
5894,9
5895,4
5896,7
5897,2
5898,2
5899,6
5900,6
5901,8
5902,2
5903,0
5904,9
5905,2
5906,2
5907,2
5908,4
5909,5
5910,2
5911,7
5912,2
5913,6
5914,2
5915,3
5916,2
5917,7
5918,2
5919,4
5920,2
5921,2
5922,2
5923,2
5924,0
5925,2
5926,6
5927,2
5928,0
5929,2
5930,2
5931,5
5932,5
5933,2
5934,2
5935,2
5936,2
5937,2
5938,2
5939,9
5940,2
5941,0
5942,2
5943,5
5944,4
5945,2
5946,2
5947,2
5948,2
5949,2
5950,7
5951,2
5952,6
5953,2
5954,6
5955,2
5956,9
5957,2
5958,9
5959,7
5960,2
5961,2
5962,6
5963,2
5964,4
5965,2
5966,2
5967,2
5968,2
5969,2
5970,5
5971,2
5972,6
5973,6
5974,5
5975,9
5976,4
5977,7
5978,2
5979,2
5980,2
5981,2
5982,2
5983,2
5984,2
5985,2
5986,2
5987,2
5988,2
5989,2
5990,5
5991,2
5992,2
5993,2
5994,2
5995,6
5996,2
5997,2
5998,6
5999,2
6000,3
6001,5
6002,9
6003,7
6004,2
6005,6
6006,1
6007,0
6008,9
6009,2
6010,5
6011,2
6012,6
6013,2
6014,6
6015,2
6016,7
6017,9
6018,6
6019,2
6020,2
6021,2
6022,2
6023,2
6024,6
6025,6
6026,6
6027,2
6028,9
6029,2
6030,2
6031,2
6032,9
6033,0
6034,2
6035,9
6036,2
6037,2
6038,9
6039,2
6040,9
6041,2
6042,2
6043,2
6044,2
6045,2
6046,2
6047,5
6048,2
6049,2
6050,2
6051,9
6052,2
6053,6
6054,2
6055,7
6056,4
6057,2
6058,0
6059,4
6060,6
6061,0
6062,2
6063,3
6064,7
6065,4
6066,5
6067,5
6068,9
6069,6
6070,2
6071,9
6072,6
6073,2
6074,9
6075,5
6076,9
6077,2
6078,3
6079,9
6080,4
6081,2
6082,2
6083,9
6084,7
6085,6
6086,2
6087,7
6088,4
6089,9
6090,2
6091,0
6092,2
6093,2
6094,0
6095,4
6096,9
6097,2
6098,9
6099,4
6100,2
6101,9
6102,0
6103,2
6104,7
6105,2
6106,9
6107,9
6108,2
6109,2
6110,9
6111,9
6112,2
6113,6
6114,2
6115,2
6116,0
6117,2
6118,4
6119,6
6120,0
6121,2
6122,2
6123,9
6124,7
6125,9
6126,5
6127,2
6128,6
6129,2
6130,2
6131,6
6132,4
6133,2
6134,2
6135,2
6136,2
6137,6
6138,2
6139,2
6140,2
6141,0
6142,4
6143,2
6144,2
6145,2
6146,2
6147,4
6148,2
6149,2
6150,6
6151,9
6152,2
6153,2
6154,2
6155,2
6156,8
6157,2
6158,2
6159,4
6160,2
6161,9
6162,9
6163,2
6164,4
6165,2
6166,2
6167,2
6168,2
6169,5
6170,2
6171,9
6172,2
6173,9
6174,9
6175,0
6176,2
6177,2
6178,7
6179,5
6180,2
6181,2
6182,7
6183,2
6184,9
6185,9
6186,2
6187,2
6188,3
6189,4
6190,2
6191,5
6192,6
6193,6
6194,2
6195,0
6196,6
6197,2
6198,4
6199,2
6200,2
6201,2
6202,2
6203,6
6204,4
6205,3
6206,2
6207,2
6208,5
6209,6
6210,2
6211,9
6212,2
6213,2
6214,2
6215,2
6216,0
6217,6
6218,2
6219,2
6220,2
6221,8
6222,5
6223,2
6224,2
6225,2
6226,4
6227,2
6228,6
6229,9
6230,2
6231,0
6232,2
6233,0
6234,2
6235,2
6236,3
6237,9
6238,0
6239,2
6240,2
6241,0
6242,2
6243,2
6244,0
6245,9
6246,2
6247,9
6248,2
6249,2
6250,2
6251,6
6252,2
6253,9
6254,0
6255,2
6256,6
6257,2
6258,3
6259,5
6260,2
6261,5
6262,9
6263,9
6264,6
6265,2
6266,2
6267,2
6268,2
6269,2
6270,9
6271,2
6272,2
6273,2
6274,4
6275,2
6276,6
6277,8
6278,9
6279,2
6280,2
6281,2
6282,5
6283,9
6284,6
6285,2
6286,3
6287,2
6288,9
6289,2
6290,9
6291,2
6292,6
6293,2
6294,2
6295,2
6296,2
6297,6
6298,2
6299,2
6300,5
6301,2
6302,2
6303,2
6304,2
6305,2
6306,9
6307,2
6308,2
6309,2
6310,5
6311,2
6312,2
6313,2
6314,2
6315,6
6316,2
6317,9
6318,2
6319,2
6320,6
6321,6
6322,2
6323,2
6324,9
6325,2
6326,0
6327,0
6328,7
6329,2
6330,6
6331,0
6332,6
6333,2
6334,2
6335,5
6336,3
6337,6
6338,2
6339,6
6340,5
6341,2
6342,9
6343,2
6344,0
6345,2
6346,9
6347,9
6348,9
6349,6
6350,6
6351,2
6352,2
6353,0
6354,7
6355,5
6356,2
6357,9
6358,4
6359,2
6360,3
6361,6
6362,2
6363,2
6364,2
6365,2
6366,6
6367,2
6368,2
6369,2
6370,0
6371,0
6372,2
6373,2
6374,0
6375,4
6376,2
6377,0
6378,2
6379,9
6380,2
6381,3
6382,4
6383,2
6384,0
6385,6
6386,2
6387,9
6388,2
6389,8
6390,2
6391,5
6392,9
6393,2
6394,0
6395,9
6396,2
6397,9
6398,2
6399,2
6400,2
6401,2
6402,2
6403,2
6404,3
6405,2
6406,2
6407,2
6408,2
6409,2
6410,2
6411,7
6412,2
6413,4
6414,2
6415,5
6416,4
6417,0
6418,6
6419,9
6420,2
6421,6
6422,5
6423,2
6424,2
6425,9
6426,0
6427,3
6428,2
6429,2
6430,0
6431,2
6432,2
6433,2
6434,9
6435,0
6436,2
6437,2
6438,7
6439,4
6440,2
6441,6
6442,2
6443,9
6444,4
6445,2
6446,6
6447,2
6448,2
6449,4
6450,9
6451,9
6452,2
6453,2
6454,2
6455,2
6456,5
6457,2
6458,9
6459,2
6460,6
6461,7
6462,3
6463,6
6464,0
6465,4
6466,2
6467,5
6468,2
6469,6
6470,2
6471,3
6472,6
6473,0
6474,2
6475,2
6476,0
6477,2
6478,5
6479,4
6480,2
6481,2
6482,2
6483,2
6484,2
6485,4
6486,2
6487,2
6488,9
6489,5
6490,2
6491,2
6492,2
6493,2
6494,2
6495,2
6496,2
6497,2
6498,2
6499,2
6500,2
6501,2
6502,2
6503,6
6504,8
6505,2
6506,3
6507,6
6508,7
6509,2
6510,6
6511,2
6512,2
6513,2
6514,2
6515,6
6516,4
6517,2
6518,2
6519,2
6520,5
6521,7
6522,2
6523,5
6524,4
6525,4
6526,9
6527,2
6528,6
6529,2
6530,6
6531,3
6532,9
6533,2
6534,4
6535,7
6536,2
6537,2
6538,2
6539,2
6540,2
6541,2
6542,9
6543,2
6544,6
6545,2
6546,2
6547,9
6548,0
6549,2
6550,5
6551,7
6552,9
6553,2
6554,6
6555,2
6556,2
6557,2
6558,2
6559,3
6560,2
6561,2
6562,4
6563,2
6564,4
6565,2
6566,2
6567,2
6568,2
6569,2
6570,5
6571,5
6572,2
6573,2
6574,2
6575,6
6576,2
6577,2
6578,7
6579,9
6580,4
6581,7
6582,2
6583,0
6584,4
6585,2
6586,2
6587,2
6588,2
6589,0
6590,9
6591,9
6592,2
6593,7
6594,6
6595,2
6596,6
6597,0
6598,2
6599,2
6600,5
6601,2
6602,5
6603,2
6604,9
6605,2
6606,9
6607,2
6608,0
6609,2
6610,4
6611,4
6612,2
6613,2
6614,2
6615,9
6616,2
6617,2
6618,2
6619,2
6620,0
6621,8
6622,9
6623,2
6624,6
6625,2
6626,5
6627,2
6628,9
6629,2
6630,2
6631,9
6632,2
6633,2
6634,5
6635,2
6636,2
6637,2
6638,2
6639,2
6640,7
6641,0
6642,6
6643,2
6644,4
6645,2
6646,2
6647,2
6648,6
6649,5
6650,2
6651,9
6652,0
6653,8
6654,4
6655,2
6656,2
6657,2
6658,6
6659,2
6660,0
6661,3
6662,2
6663,5
6664,9
6665,4
6666,2
6667,2
6668,2
6669,2
6670,0
6671,4
6672,2
6673,2
6674,3
6675,4
6676,2
6677,2
6678,2
6679,2
6680,2
6681,5
6682,2
6683,9
6684,2
6685,4
6686,2
6687,2
6688,2
6689,2
6690,6
6691,2
6692,9
6693,7
6694,9
6695,9
6696,3
6697,2
6698,6
6699,2
6700,2
6701,2
6702,2
6703,2
6704,0
6705,2
6706,7
6707,2
6708,2
6709,0
6710,2
6711,2
6712,2
6713,0
6714,2
6715,4
6716,2
6717,2
6718,9
6719,6
6720,9
6721,4
6722,8
6723,2
6724,2
6725,2
6726,2
6727,2
6728,2
6729,2
6730,5
6731,2
6732,6
6733,2
6734,2
6735,7
6736,2
6737,2
6738,0
6739,6
6740,2
6741,5
6742,3
6743,2
6744,2
6745,2
6746,2
6747,2
6748,5
6749,9
6750,2
6751,9
6752,2
6753,2
6754,0
6755,2
6756,6
6757,2
6758,2
6759,8
6760,9
6761,4
6762,0
6763,0
6764,0
6765,2
6766,9
6767,5
6768,2
6769,9
6770,6
6771,7
6772,2
6773,2
6774,2
6775,2
6776,2
6777,2
6778,9
6779,9
6780,4
6781,2
6782,6
6783,6
6784,2
6785,2
6786,2
6787,0
6788,3
6789,2
6790,6
6791,2
6792,2
6793,3
6794,5
6795,2
6796,2
6797,2
6798,2
6799,2
6800,2
6801,2
6802,5
6803,5
6804,2
6805,2
6806,2
6807,6
6808,4
6809,9
6810,2
6811,2
6812,2
6813,2
6814,2
6815,9
6816,2
6817,3
6818,2
6819,3
6820,4
6821,6
6822,9
6823,2
6824,3
6825,0
6826,6
6827,6
6828,0
6829,2
6830,2
6831,2
6832,2
6833,2
6834,2
6835,2
6836,0
6837,6
6838,2
6839,2
6840,9
6841,0
6842,4
6843,2
6844,2
6845,2
6846,2
6847,2
6848,2
6849,2
6850,2
6851,2
6852,6
6853,2
6854,2
6855,9
6856,2
6857,7
6858,2
6859,9
6860,7
6861,2
6862,7
6863,3
6864,4
6865,9
6866,2
6867,9
6868,2
6869,4
6870,4
6871,5
6872,2
6873,2
6874,2
6875,0
6876,3
6877,2
6878,8
6879,9
6880,5
6881,3
6882,2
6883,2
6884,2
6885,2
6886,2
6887,4
6888,9
6889,7
6890,2
6891,2
6892,3
6893,2
6894,2
6895,2
6896,6
6897,2
6898,2
6899,0
6900,7
6901,6
6902,2
6903,2
6904,6
6905,2
6906,5
6907,2
6908,0
6909,2
6910,2
6911,4
6912,4
6913,2
6914,2
6915,2
6916,2
6917,8
6918,2
6919,2
6920,2
6921,5
6922,4
6923,2
6924,2
6925,0
6926,9
6927,2
6928,9
6929,2
6930,6
6931,8
6932,2
6933,2
6934,2
6935,0
6936,5
6937,2
6938,0
6939,2
6940,4
6941,2
6942,9
6943,2
6944,9
6945,0
6946,2
6947,2
6948,4
6949,6
6950,5
6951,0
6952,2
6953,2
6954,2
6955,2
6956,2
6957,6
6958,2
6959,2
6960,2
6961,6
6962,6
6963,2
6964,3
6965,2
6966,9
6967,9
6968,2
6969,3
6970,2
6971,6
6972,9
6973,4
6974,7
6975,9
6976,7
6977,2
6978,3
6979,2
6980,6
6981,2
6982,7
6983,0
6984,2
6985,2
6986,2
6987,4
6988,2
6989,6
6990,8
6991,2
6992,4
6993,2
6994,8
6995,9
6996,0
6997,0
6998,2
6999,2
7000,2
7001,2
7002,2
7003,2
7004,2
7005,2
7006,6
7007,2
7008,5
7009,6
7010,2
7011,7
7012,2
7013,2
7014,0
7015,5
7016,2
7017,2
7018,6
7019,2
7020,2
7021,7
7022,0
7023,2
7024,2
7025,4
7026,2
7027,0
7028,2
7029,0
7030,2
7031,4
7032,2
7033,2
7034,2
7035,0
7036,2
7037,7
7038,4
7039,0
7040,2
7041,2
7042,2
7043,2
7044,2
7045,2
7046,2
7047,6
7048,2
7049,2
7050,0
7051,4
7052,3
7053,2
7054,5
7055,2
7056,4
7057,2
7058,7
7059,2
7060,6
7061,2
7062,4
7063,2
7064,5
7065,7
7066,2
7067,4
7068,9
7069,2
7070,2
7071,2
7072,2
7073,5
7074,7
7075,2
7076,2
7077,3
7078,2
7079,9
7080,2
7081,2
7082,5
7083,2
7084,6
7085,2
7086,5
7087,9
7088,2
7089,9
7090,2
7091,2
7092,2
7093,2
7094,5
7095,6
7096,9
7097,5
7098,2
7099,0
7100,6
7101,2
7102,9
7103,2
7104,2
7105,2
7106,2
7107,0
7108,2
7109,7
7110,2
7111,8
7112,2
7113,2
7114,2
7115,5
7116,6
7117,2
7118,2
7119,2
7120,2
7121,2
7122,2
7123,2
7124,2
7125,2
7126,5
7127,2
7128,2
7129,2
7130,2
7131,9
7132,2
7133,3
7134,0
7135,7
7136,2
7137,5
7138,9
7139,0
7140,4
7141,2
7142,2
7143,2
7144,0
7145,2
7146,2
7147,9
7148,2
7149,2
7150,2
7151,2
7152,9
7153,3
7154,0
7155,2
7156,4
7157,2
7158,2
7159,7
7160,6
7161,2
7162,2
7163,9
7164,8
7165,9
7166,2
7167,2
7168,2
7169,2
7170,2
7171,9
7172,9
7173,2
7174,6
7175,0
7176,9
7177,6
7178,9
7179,2
7180,9
7181,2
7182,2
7183,2
7184,2
7185,0
7186,4
7187,5
7188,2
7189,2
7190,9
7191,2
7192,2
7193,9
7194,0
7195,2
7196,2
7197,0
7198,2
7199,2
7200,0
7201,2
7202,2
7203,2
7204,2
7205,4
7206,2
7207,6
7208,7
7209,2
7210,2
7211,2
7212,2
7213,2
7214,2
7215,4
7216,2
7217,2
7218,2
7219,2
7220,2
7221,4
7222,2
7223,2
7224,2
7225,6
7226,2
7227,5
7228,3
7229,2
7230,2
7231,2
7232,2
7233,2
7234,6
7235,2
7236,2
7237,2
7238,2
7239,2
7240,7
7241,2
7242,2
7243,2
7244,2
7245,7
7246,9
7247,2
7248,6
7249,6
7250,4
7251,4
7252,2
7253,5
7254,2
7255,2
7256,8
7257,2
7258,4
7259,4
7260,2
7261,9
7262,2
7263,9
7264,6
7265,2
7266,9
7267,2
7268,2
7269,6
7270,5
7271,2
7272,2
7273,2
7274,2
7275,9
7276,6
7277,2
7278,2
7279,2
7280,4
7281,0
7282,2
7283,6
7284,9
7285,2
7286,2
7287,0
7288,0
7289,4
7290,2
7291,2
7292,6
7293,2
7294,2
7295,2
7296,2
7297,7
7298,9
7299,3
7300,2
7301,2
7302,3
7303,2
7304,3
7305,2
7306,9
7307,2
7308,4
7309,2
7310,2
7311,2
7312,2
7313,2
7314,2
7315,2
7316,2
7317,9
7318,2
7319,2
7320,2
7321,5
7322,7
7323,2
7324,2
7325,0
7326,2
7327,0
7328,2
7329,2
7330,2
7331,3
7332,2
7333,2
7334,6
7335,2
7336,9
7337,9
7338,2
7339,9
7340,6
7341,2
7342,2
7343,2
7344,2
7345,2
7346,5
7347,2
7348,2
7349,2
7350,2
7351,5
7352,6
7353,2
7354,0
7355,3
7356,2
7357,2
7358,2
7359,2
7360,6
7361,2
7362,6
7363,4
7364,4
7365,2
7366,0
7367,2
7368,4
7369,7
7370,2
7371,9
7372,2
7373,2
7374,6
7375,9
7376,2
7377,9
7378,2
7379,2
7380,2
7381,4
7382,9
7383,2
7384,2
7385,2
7386,6
7387,2
7388,6
7389,2
7390,2
7391,2
7392,2
7393,4
7394,3
7395,4
7396,2
7397,2
7398,3
7399,2
7400,2
7401,5
7402,6
7403,6
7404,8
7405,5
7406,9
7407,5
7408,2
7409,6
7410,2
7411,2
7412,9
7413,2
7414,3
7415,9
7416,2
7417,7
7418,0
7419,2
7420,0
7421,0
7422,0
7423,2
7424,2
7425,2
7426,5
7427,3
7428,0
7429,2
7430,2
7431,3
7432,9
7433,2
7434,3
7435,2
7436,9
7437,5
7438,5
7439,4
7440,2
7441,2
7442,4
7443,6
7444,9
7445,2
7446,2
7447,2
7448,6
7449,0
7450,2
7451,2
7452,7
7453,2
7454,2
7455,4
7456,2
7457,5
7458,2
7459,0
7460,2
7461,2
7462,2
7463,2
7464,6
7465,2
7466,2
7467,2
7468,3
7469,5
7470,5
7471,4
7472,2
7473,2
7474,2
7475,6
7476,7
7477,5
7478,2
7479,5
7480,6
7481,0
7482,5
7483,2
7484,6
7485,2
7486,3
7487,2
7488,2
7489,0
7490,7
7491,2
7492,9
7493,0
7494,9
7495,2
7496,2
7497,7
7498,2
7499,2
7500,2
7501,2
7502,2
7503,3
7504,6
7505,9
7506,4
7507,2
7508,7
7509,2
7510,2
7511,6
7512,2
7513,2
7514,9
7515,2
7516,2
7517,2
7518,0
7519,2
7520,2
7521,0
7522,0
7523,2
7524,4
7525,9
7526,2
7527,9
7528,7
7529,2
7530,2
7531,2
7532,0
7533,9
7534,9
7535,5
7536,4
7537,7
7538,4
7539,2
7540,2
7541,2
7542,9
7543,6
7544,0
7545,0
7546,0
7547,9
7548,4
7549,0
7550,2
7551,2
7552,5
7553,2
7554,5
7555,2
7556,2
7557,2
7558,9
7559,2
7560,2
7561,2
7562,7
7563,2
7564,2
7565,2
7566,0
7567,6
7568,4
7569,4
7570,2
7571,2
7572,2
7573,2
7574,2
7575,2
7576,2
7577,2
7578,9
7579,2
7580,0
7581,2
7582,2
7583,9
7584,2
7585,8
7586,2
7587,2
7588,2
7589,2
7590,2
7591,2
7592,9
7593,2
7594,2
7595,2
7596,9
7597,2
7598,9
7599,7
7600,2
7601,2
7602,2
7603,9
7604,6
7605,2
7606,0
7607,2
7608,4
7609,2
7610,9
7611,5
7612,2
7613,0
7614,2
7615,5
7616,4
7617,7
7618,3
7619,2
7620,2
7621,9
7622,2
7623,2
7624,2
7625,9
7626,2
7627,2
7628,2
7629,6
7630,6
7631,2
7632,2
7633,9
7634,9
7635,2
7636,2
7637,2
7638,7
7639,7
7640,2
7641,2
7642,2
7643,2
7644,2
7645,0
